Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
213,False,,,7/2/2016,7/2/2016,regular,7/10/2016,7/2/2019,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,
1235,False,,,2/28/2018,2/28/2018,regular,2/28/2018,2/28/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
1492,False,female,,6/13/2018,6/13/2018,ExtremelyOverdueItems,3/3/2019,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
998,True,male,,10/2/2017,10/1/2017,regular,10/1/2017,10/1/2018,False,False,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,0,0.0,Renter,1.0
332,True,,,9/20/2016,9/21/2016,regular,9/21/2016,9/21/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
577,False,,,4/1/2017,4/1/2017,regular,4/1/2017,4/1/2018,False,False,,,['5'],,,,,Y,,,['5'],,,,,Y,,,1,0.0,Renter,1.0
748,True,male,,6/20/2017,6/28/2017,regular,6/28/2017,6/28/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
1064,True,,,11/18/2017,5/4/2019,regular,5/4/2019,5/4/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3143,True,,,5/11/2021,5/11/2021,regular,4/22/2023,5/11/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4618,False,,,5/21/2023,5/21/2023,regular,5/21/2023,5/21/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
497,True,,,2/1/2017,2/11/2017,regular,2/11/2017,2/11/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
1469,False,male,,6/3/2018,6/3/2018,ExtremelyOverdueItems,5/4/2019,,False,False,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,0,1.0,Homeowner,3.0
2181,False,,,5/25/2019,5/25/2019,regular,5/25/2019,5/25/2020,False,False,,,['4'],,,,Y,,4.0,High,['5'],,,,,Y,,,,1.0,Homeowner,5.0
914,False,,,9/1/2017,9/3/2017,regular,9/3/2017,9/3/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
365,True,,,10/23/2016,10/23/2016,regular,1/30/2022,1/30/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3262,True,,,8/8/2021,8/10/2021,regular,5/7/2023,5/7/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2086,False,female,,4/21/2019,4/21/2019,regular,4/21/2019,4/21/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
83,True,,,1/2/2016,1/2/2016,regular,1/2/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
5659,False,female,29.0,4/9/2024,4/8/2024,regular,4/8/2024,4/8/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3007,False,,,10/28/2020,,Request_CheckIDAddressPhoneDOB,10/27/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
4075,True,,,10/11/2022,,Request_CheckIDAddressPhoneDOB,10/10/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
1458,False,,,6/2/2018,6/2/2018,regular,6/2/2018,6/2/2019,False,False,,,[],,,,,,3.0,Moderate,[],,,,,,,,,1.0,Homeowner,
585,True,male,,4/6/2017,4/5/2017,regular,4/5/2017,4/5/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
4042,True,,,9/25/2022,,Request_CheckIDAddressPhoneDOB,9/25/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
27,True,,,7/11/2015,7/13/2015,regular,7/13/2015,4/20/2017,False,False,,,,,,,,,,,,,,,,,,,,,,
296,True,,,8/24/2016,8/28/2016,regular,8/28/2016,8/28/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1048,False,male,,10/30/2017,11/1/2017,regular,2/2/2020,2/2/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
3844,False,,,7/13/2022,7/12/2022,regular,7/12/2022,7/12/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5043,True,,,9/23/2023,9/23/2023,regular,9/23/2023,9/23/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3097,True,,,4/1/2021,4/3/2021,regular,4/3/2021,4/3/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
1719,False,male,,9/19/2018,9/18/2018,regular,9/18/2018,9/18/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3401,True,,,11/3/2021,,Request_CheckIDAddressPhoneDOB,11/3/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
4643,False,male,41.0,5/29/2023,,Request_CheckIDAddressPhoneDOB,5/28/2023,,False,False,,,['1'],Y,,,,,3.0,Moderate,['1'],Y,,,,,,,0,0.0,Renter,2.0
1083,False,male,,11/29/2017,,Request_CheckIDAddressPhoneDOB,11/29/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1415,True,,,5/15/2018,,Request_CheckIDAddressPhoneDOB,5/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
4254,True,,,1/10/2023,,Request_CheckIDAddressPhoneDOB,1/10/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
3780,False,,,6/18/2022,6/18/2022,regular,6/18/2022,6/18/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
129,True,,,4/30/2016,3/4/2018,regular,3/4/2018,3/4/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5265,True,male,,12/7/2023,,Request_CheckIDAddressPhoneDOB,12/7/2023,,False,False,,,['1'],Y,,,,,2.0,Low,"['4', '5']",,,,Y,Y,,,,0.0,Renter,3.0
4425,True,,,3/21/2023,3/22/2023,regular,3/22/2023,3/22/2024,False,False,,,['5'],,,,,Y,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,2.0
5331,True,,,1/11/2024,1/10/2024,regular,1/10/2024,1/10/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3088,False,,,3/26/2021,,Request_CheckIDAddressPhoneDOB,3/26/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
1620,True,,,8/8/2018,8/7/2018,regular,8/7/2018,8/7/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2132,True,,,5/7/2019,5/18/2019,regular,5/18/2019,5/18/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2733,True,,,1/28/2020,,Request_CheckIDAddressPhoneDOB,1/28/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
2774,True,,,2/15/2020,,Request_CheckIDAddressPhoneDOB,2/15/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
950,True,,,9/11/2017,,Request_CheckIDAddressPhoneDOB,9/11/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
3871,False,,,7/20/2022,7/19/2022,regular,7/19/2022,7/19/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2129,True,,,5/7/2019,5/6/2019,regular,5/6/2019,5/6/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3123,True,,,4/19/2021,4/20/2021,regular,4/20/2021,4/20/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
5869,False,,,6/4/2024,,Request_CheckIDAddressPhoneDOB,6/4/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1865,True,,,12/21/2018,12/22/2018,regular,12/22/2019,12/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2182,False,,,5/25/2019,,Request_CheckIDAddressPhoneDOB,5/25/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1772,True,,,10/18/2018,10/17/2018,regular,10/17/2018,10/17/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
2321,True,,,7/21/2019,,Request_CheckIDAddressPhoneDOB,7/21/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
4215,True,male,35.0,12/18/2022,,Request_CheckIDAddressPhoneDOB,12/18/2022,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2688,True,,,1/6/2020,1/5/2020,regular,1/5/2020,1/5/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
1899,False,male,,1/14/2019,1/20/2019,regular,1/20/2019,1/20/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2666,True,male,,12/23/2019,12/29/2019,regular,4/6/2021,4/6/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1121,True,male,,12/17/2017,12/17/2017,regular,8/20/2022,8/20/2023,False,False,,,['4'],,,,Y,,3.0,Moderate,['2'],,Y,,,,,,,1.0,Homeowner,4.0
3858,False,,,7/16/2022,7/16/2022,regular,7/16/2022,7/16/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
1123,True,,,12/18/2017,,Request_CheckIDAddressPhoneDOB,12/17/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
3893,True,male,36.0,7/28/2022,7/27/2022,regular,7/27/2022,7/27/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1988,True,,,3/16/2019,,Request_CheckIDAddressPhoneDOB,3/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2212,True,female,,6/6/2019,,Request_CheckIDAddressPhoneDOB,6/5/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1506,True,,,6/18/2018,,Request_CheckIDAddressPhoneDOB,6/18/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
380,True,male,,10/29/2016,2/16/2019,regular,9/25/2021,9/25/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4063,True,,,10/5/2022,10/8/2022,regular,10/8/2022,10/8/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5886,False,,,6/10/2024,6/9/2024,regular,6/9/2024,6/9/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3053,False,,,2/13/2021,,Request_CheckIDAddressPhoneDOB,2/12/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
3647,True,,,4/11/2022,4/10/2022,regular,4/10/2022,4/10/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5564,True,other,24.0,3/19/2024,3/18/2024,regular,3/18/2024,3/18/2025,False,False,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,1,0.0,Renter,2.0
5583,False,,,3/23/2024,,Request_CheckIDAddressPhoneDOB,3/23/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1165,False,,,1/15/2018,,Request_CheckIDAddressPhoneDOB,1/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
1819,True,,,11/15/2018,,Request_CheckIDAddressPhoneDOB,11/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2499,False,male,,9/28/2019,9/28/2019,regular,9/28/2019,9/28/2020,False,False,,,['1'],Y,,,,,,,['5'],,,,,Y,,,,0.0,Renter,
2035,True,male,,3/30/2019,3/30/2019,regular,5/14/2022,5/14/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
98,True,male,,4/3/2016,11/26/2016,regular,11/26/2016,11/26/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
518,False,female,,2/18/2017,2/18/2017,regular,2/18/2017,2/18/2019,False,False,,,['5'],,,,,Y,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,2.0
5443,True,would rather not say,33.0,2/10/2024,2/10/2024,regular,2/10/2024,2/10/2025,False,False,,,['1'],Y,,,,,3.0,Moderate,"['1', '3', '4']",Y,,Y,Y,,,,,0.0,Renter,1.0
3919,False,,,8/6/2022,8/6/2022,regular,9/27/2023,9/27/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1361,False,,,4/26/2018,4/25/2018,ExtremelyOverdueItems,2/23/2019,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5155,True,,,10/31/2023,,Request_CheckIDAddressPhoneDOB,10/30/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5515,True,,,3/3/2024,3/3/2024,regular,3/3/2024,3/3/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
3994,False,,,9/1/2022,,Request_CheckIDAddressPhoneDOB,9/1/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
5393,True,,,1/30/2024,1/29/2024,regular,1/29/2024,1/29/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
1107,True,,,12/11/2017,2/10/2018,regular,2/23/2022,2/23/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4703,True,,,6/14/2023,6/13/2023,regular,6/13/2023,6/13/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
993,False,male,,10/1/2017,10/1/2017,regular,10/1/2017,10/1/2018,False,False,,,['1'],Y,,,,,,,[],,,,,,,,,,,
262,False,male,,8/7/2017,8/7/2016,regular,9/4/2022,9/4/2023,False,False,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,3.0
302,False,female,,9/1/2016,9/1/2016,regular,9/1/2016,9/1/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1309,True,,,4/4/2018,4/4/2018,regular,3/21/2020,4/4/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
3385,False,,,10/23/2021,10/23/2021,regular,10/23/2021,10/23/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3704,True,,,5/18/2022,5/17/2022,regular,5/17/2022,5/17/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4013,False,,,9/12/2022,9/11/2022,regular,9/16/2023,9/11/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4455,True,,,4/2/2023,4/2/2023,regular,6/25/2024,6/25/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
4966,False,,,8/31/2023,8/30/2023,regular,8/30/2023,8/30/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3368,True,,,10/16/2021,,Request_CheckIDAddressPhoneDOB,10/15/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
4395,True,,,3/12/2023,3/12/2023,regular,3/12/2023,3/12/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5757,False,,,5/9/2024,5/8/2024,regular,5/8/2024,5/9/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
401,False,,,11/14/2016,11/13/2016,regular,11/13/2016,11/13/2017,False,False,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,zero,0.0,Renter,
1269,True,male,,3/14/2018,3/14/2018,regular,3/14/2018,3/14/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
5922,False,,,6/17/2024,6/16/2024,regular,6/16/2024,6/16/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1030,False,,,10/22/2017,10/22/2017,regular,10/22/2017,10/22/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
3429,True,,33.0,11/25/2021,11/24/2021,regular,11/24/2021,11/24/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
2640,True,female,,12/2/2019,12/2/2019,regular,12/2/2019,12/2/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2628,True,male,,11/25/2019,11/25/2019,regular,11/25/2019,11/25/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2137,True,,,5/10/2019,,Request_CheckIDAddressPhoneDOB,5/10/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
5313,True,,,1/6/2024,1/6/2024,regular,1/6/2024,1/6/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
610,False,male,,4/19/2017,4/19/2017,regular,4/19/2017,4/19/2019,False,False,,,['4'],,,,Y,,,,['5'],,,,,Y,,,,0.0,Renter,
656,True,,,5/7/2017,5/7/2017,regular,5/7/2017,5/7/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
741,False,male,,6/17/2017,6/17/2017,regular,6/17/2017,6/17/2018,False,False,,,[],,,,,,4.0,High,['5'],,,,,Y,,,,,,2.0
1004,False,,,10/6/2017,,Request_CheckIDAddressPhoneDOB,10/6/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1891,False,,,1/10/2019,,Request_CheckIDAddressPhoneDOB,1/9/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2101,True,,,4/27/2019,,Request_CheckIDAddressPhoneDOB,4/27/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2184,True,,,5/26/2019,5/26/2019,regular,5/26/2019,5/26/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2450,True,,,9/12/2019,9/22/2019,regular,9/22/2019,9/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2496,False,male,,9/28/2019,9/28/2019,regular,9/28/2019,9/28/2020,False,False,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,2,0.0,Renter,2.0
2587,True,female,,11/5/2019,,Request_CheckIDAddressPhoneDOB,11/5/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2841,False,,,3/22/2020,,Request_CheckIDAddressPhoneDOB,3/21/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
3312,True,,,9/11/2021,9/11/2021,regular,10/3/2023,9/11/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4361,False,,,3/4/2023,3/4/2023,regular,3/4/2023,3/4/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4770,True,,,7/1/2023,7/1/2023,regular,7/1/2023,7/1/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4906,False,,,8/13/2023,8/13/2023,regular,8/13/2023,8/13/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4950,True,,,8/26/2023,8/26/2023,regular,8/26/2023,8/26/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5027,True,,,9/18/2023,,Request_CheckIDAddressPhoneDOB,9/18/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5389,True,,,1/29/2024,,Request_CheckIDAddressPhoneDOB,1/29/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
5448,True,,,2/13/2024,,Request_CheckIDAddressPhoneDOB,2/12/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
5488,False,male,43.0,2/24/2024,2/24/2024,regular,2/24/2024,2/24/2026,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5880,False,female,26.0,6/8/2024,6/8/2024,regular,6/8/2024,6/8/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
940,False,male,,9/9/2017,9/9/2017,regular,9/9/2017,9/9/2018,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,2.0
2884,True,,,7/8/2020,7/11/2020,regular,7/11/2020,7/11/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
4024,True,,,9/16/2022,2/18/2023,regular,2/18/2023,2/18/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
640,True,,,5/2/2017,6/27/2018,regular,6/27/2018,6/27/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
641,False,,,5/2/2017,,Request_CheckIDAddressPhoneDOB,5/2/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
4295,True,,,1/24/2023,,Request_CheckIDAddressPhoneDOB,1/23/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1798,False,,,11/3/2018,11/3/2018,regular,8/20/2022,8/20/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4771,False,,,7/1/2023,7/1/2023,regular,7/1/2023,7/1/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3927,False,,,8/7/2022,8/7/2022,regular,8/7/2022,8/7/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2353,True,,,8/8/2019,,Request_CheckIDAddressPhoneDOB,8/7/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3181,True,,,6/5/2021,6/5/2021,regular,5/18/2024,5/18/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
2295,True,,,7/9/2019,7/4/2020,regular,10/17/2021,10/17/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
739,True,,,6/15/2017,,Request_CheckIDAddressPhoneDOB,6/15/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
4880,True,,,8/4/2023,,Request_CheckIDAddressPhoneDOB,8/4/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
4751,True,,,6/26/2023,6/25/2023,regular,6/25/2023,6/25/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2589,True,,,11/6/2019,11/9/2019,regular,4/20/2022,5/4/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2944,True,,,8/29/2020,8/29/2020,regular,6/7/2023,6/28/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
76,True,,,11/25/2015,8/20/2019,regular,8/20/2019,8/20/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2999,True,,,10/24/2020,10/24/2020,regular,10/24/2020,10/24/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
1884,True,,,1/7/2019,1/6/2019,regular,1/6/2019,1/6/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
197,True,male,,6/16/2016,12/18/2016,regular,12/18/2016,12/18/2017,False,False,,,,,,,,,,,,,,,,,,,,,,
4813,True,,,7/16/2023,,Request_CheckIDAddressPhoneDOB,7/16/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5074,True,,29.0,10/4/2023,12/10/2023,regular,12/10/2023,12/10/2024,False,False,,,[],,,,,,4.0,High,"['2', '5']",,Y,,,Y,,,0,1.0,Homeowner,2.0
132,False,,,4/30/2016,,Request_CheckIDAddressPhoneDOB,4/30/2016,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2779,False,,,2/19/2020,2/18/2020,regular,2/18/2020,2/19/2021,False,False,,,['1'],Y,,,,,1.0,Extremely Low,['2'],,Y,,,,,,,1.0,Homeowner,1.0
4670,True,male,50.0,6/4/2023,6/4/2023,regular,6/4/2023,6/4/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5054,True,female,23.0,9/27/2023,9/26/2023,regular,9/26/2023,9/26/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1350,False,,,4/23/2018,4/22/2018,regular,6/20/2020,6/20/2021,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1528,True,,,6/27/2018,9/16/2018,regular,3/16/2020,3/16/2021,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1561,True,male,,7/12/2018,,Request_CheckIDAddressPhoneDOB,7/11/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
1655,False,,,8/21/2018,,Request_CheckIDAddressPhoneDOB,8/21/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2529,True,,,10/9/2019,10/20/2019,regular,2/27/2021,2/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
5805,True,,,5/20/2024,,Request_CheckIDAddressPhoneDOB,5/19/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
893,False,female,,8/20/2017,8/20/2017,regular,8/20/2017,8/20/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
5968,False,,,6/25/2024,,Request_CheckIDAddressPhoneDOB,6/24/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
745,False,,,6/17/2017,6/17/2017,regular,6/17/2017,6/17/2018,False,False,,,['1'],Y,,,,,,,[],,,,,,,,,,,
4899,False,female,34.0,8/12/2023,8/12/2023,regular,8/12/2023,8/12/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
493,True,female,,1/25/2017,1/25/2017,regular,1/25/2017,1/25/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
5179,True,,,11/9/2023,11/8/2023,regular,11/8/2023,11/8/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3340,False,,,9/25/2021,9/25/2021,regular,9/25/2021,9/25/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4712,True,male,46.0,6/16/2023,7/16/2023,regular,7/16/2023,7/16/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3964,False,,,8/20/2022,8/20/2022,regular,8/20/2022,8/20/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2663,False,,,12/23/2019,12/22/2019,regular,12/22/2019,12/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2484,False,,,9/24/2019,,Request_CheckIDAddressPhoneDOB,9/23/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1653,True,,,8/20/2018,8/28/2018,regular,10/10/2020,10/10/2021,False,False,,,[],,,,,,,,[],,,,,,,,,,,
645,True,,,5/4/2017,5/3/2017,regular,5/3/2017,5/3/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
2992,False,,,10/17/2020,10/17/2020,regular,10/17/2020,10/17/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
3552,False,,,2/10/2022,2/9/2022,regular,2/9/2022,2/9/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2115,False,would rather not say,,5/2/2019,6/23/2019,regular,8/15/2023,8/15/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
795,False,female,,7/16/2017,7/16/2017,regular,7/16/2017,7/16/2018,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
3895,True,,,7/28/2022,7/27/2022,regular,7/27/2022,7/27/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
1468,False,female,,6/3/2018,6/3/2018,regular,6/3/2018,6/3/2019,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
1717,False,,,9/18/2018,,Request_CheckIDAddressPhoneDOB,9/18/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2257,True,,,6/25/2019,,Request_CheckIDAddressPhoneDOB,6/24/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
4074,True,male,32.0,10/10/2022,,Request_CheckIDAddressPhoneDOB,10/10/2022,,False,False,,,['1'],Y,,,,,3.0,Moderate,['2'],,Y,,,,,,,0.0,Renter,2.0
1376,True,female,,4/30/2018,5/2/2018,regular,5/2/2018,5/2/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
3100,True,,,4/3/2021,4/3/2021,regular,4/3/2021,4/3/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4840,True,,,7/26/2023,7/25/2023,regular,7/25/2023,7/25/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2366,True,,,8/14/2019,8/13/2019,regular,8/13/2019,8/13/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3864,True,,,7/17/2022,7/17/2022,regular,7/17/2022,7/17/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2348,False,male,,8/4/2019,8/4/2019,regular,8/4/2019,8/4/2020,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,,,
5629,True,,,4/3/2024,4/4/2024,regular,4/4/2024,4/4/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
4977,True,,,9/5/2023,,Request_CheckIDAddressPhoneDOB,9/5/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3631,False,,,4/2/2022,4/2/2022,regular,4/2/2022,4/2/2023,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
643,False,,,5/3/2017,,Request_CheckIDAddressPhoneDOB,5/3/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
3940,True,,,8/11/2022,,Request_CheckIDAddressPhoneDOB,8/11/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
4379,True,,23.0,3/8/2023,3/7/2023,regular,3/7/2023,3/7/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
