Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Applicable Taxes,Membership Type,Project ID,Project Name,Handled By,Notes,Renewal
2519711,3586,4/2/2022 11:12 AM,,,,,,,,Loan Return,,,6644.0,Jigsaw,,,,,Gin,,
2519776,3631,4/2/2022 11:22 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,cfe,,
2519787,1928,4/2/2022 11:23 AM,,,,,,,,Check Out,,,8134.0,Lopper,,,,,Gin,,
2519787,1928,4/2/2022 11:23 AM,,,,,,,,Check Out,,,8115.0,File,,,,,Gin,,
2519787,1928,4/2/2022 11:23 AM,,,,,,,,Check Out,,,8272.0,Coping Saw,,,,,Gin,,
2519798,3631,4/2/2022 11:25 AM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,,regular,,,Gin,,
2519798,3631,4/2/2022 11:25 AM,External Credit/Debit,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
2519801,3631,4/2/2022 11:25 AM,,,,,,,,Check Out,,,7531.0,"Cordless Drill Kit, 3/8in",,,,,Gin,,
2519801,3631,4/2/2022 11:25 AM,,,,,,,,Check Out,,,764.0,Staple Gun,,,,,Gin,,
2519806,3557,4/2/2022 11:26 AM,,,,,4.1,4.10,4.10,Late Fee,4.1,4.1,5132.0,Heat Gun,,,,,Gin,,
2519806,3557,4/2/2022 11:26 AM,External Credit/Debit,4.10,,,4.1,4.10,4.10,,,,,,,,,,,,
2519830,3415,4/2/2022 11:31 AM,,,,,,,,Check Out,,,8755.0,"Cordless Drill Kit, 3/8in",,,,,Gin,,
2519892,747,4/2/2022 11:45 AM,,,,,0.4,,,Late Fee,0.4,0.4,4463.0,"Corded Drill, 1/4in",,,,,Gin,,
2519892,747,4/2/2022 11:45 AM,Discount,,0.40,,0.4,,,,,,,,,,,,,,
2520435,3570,4/2/2022 3:10 PM,,,,,,,,Loan Return,,,672.0,Corded Drill,,,,,mmu,,
2520435,3570,4/2/2022 3:10 PM,,,,,,,,Check Out (Renewal),,,672.0,Corded Drill,,,,,mmu,self-renewal,Renewal
2520436,3570,4/2/2022 3:10 PM,,,,,,,,Loan Return,,,6844.0,Stud Finder,,,,,mmu,,
2520436,3570,4/2/2022 3:10 PM,,,,,,,,Check Out (Renewal),,,6844.0,Stud Finder,,,,,mmu,self-renewal,Renewal
2520557,2205,4/2/2022 6:29 PM,,,,,,,,Loan Return,,,5330.0,Notched Trowel,,,,,jak,,
2520557,2205,4/2/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,5330.0,Notched Trowel,,,,,jak,self-renewal,Renewal
2520559,2205,4/2/2022 6:29 PM,,,,,,,,Loan Return,,,8044.0,Tile Cutter,,,,,jak,,
2520559,2205,4/2/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,8044.0,Tile Cutter,,,,,jak,self-renewal,Renewal
2520561,2205,4/2/2022 6:29 PM,,,,,,,,Loan Return,,,4457.0,Notched Trowel,,,,,jak,,
2520561,2205,4/2/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,4457.0,Notched Trowel,,,,,jak,self-renewal,Renewal
2520563,2205,4/2/2022 6:30 PM,,,,,,,,Loan Return,,,4854.0,"Notched Trowel, Small",,,,,jak,,
2520563,2205,4/2/2022 6:30 PM,,,,,,,,Check Out (Renewal),,,4854.0,"Notched Trowel, Small",,,,,jak,self-renewal,Renewal
2520564,2205,4/2/2022 6:30 PM,,,,,,,,Loan Return,,,6943.0,Tile Saw,,,,,jak,,
2520564,2205,4/2/2022 6:30 PM,,,,,,,,Check Out (Renewal),,,6943.0,Tile Saw,,,,,jak,self-renewal,Renewal
2520565,2205,4/2/2022 6:30 PM,,,,,,,,Loan Return,,,3849.0,"Notched Trowel, Small",,,,,jak,,
2520565,2205,4/2/2022 6:30 PM,,,,,,,,Check Out (Renewal),,,3849.0,"Notched Trowel, Small",,,,,jak,self-renewal,Renewal
2520566,2205,4/2/2022 6:30 PM,,,,,,,,Loan Return,,,7705.0,Gum Rubber Grout Float,,,,,jak,,
2520566,2205,4/2/2022 6:30 PM,,,,,,,,Check Out (Renewal),,,7705.0,Gum Rubber Grout Float,,,,,jak,self-renewal,Renewal
2521374,2412,4/3/2022 4:13 PM,,,,,,,,Check Out,,,105.0,Stud Finder,,,,,Nat,,
2521380,3427,4/3/2022 4:17 PM,,,,,,,,Loan Return,,,4635.0,Glue Gun,,,,,Nat,,
2521383,3267,4/3/2022 4:22 PM,,,,,0.1,,,Late Fee,0.1,0.1,8266.0,Stud Finder,,,,,Nat,,
2521383,3267,4/3/2022 4:22 PM,,,,,0.1,,,Check Out (Renewal),,,8266.0,Stud Finder,,,,,Nat,,Renewal
2521383,3267,4/3/2022 4:22 PM,Discount,,0.10,,0.1,,,,,,,,,,,,,,
2521388,3632,4/3/2022 4:29 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,ben,,
2521390,3633,4/3/2022 4:30 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,eca,,
2521391,3632,4/3/2022 4:30 PM,,,,,,,,Membership Change,,,,,,regular,,,Nat,,
2521393,3632,4/3/2022 4:31 PM,,,,,,,,Check Out,,,8360.0,Torque Wrench,,,,,Nat,,
2521393,3632,4/3/2022 4:31 PM,,,,,,,,Check Out,,,7969.0,"Socket Wrench Set, Metric",,,,,Nat,,
2521395,3633,4/3/2022 4:32 PM,,,,,,,,Membership Change,,,,,,regular,,,Nat,,
2521397,3090,4/3/2022 4:35 PM,,,,,,,,Loan Return,,,6924.0,Hot Glue Gun,,,,,Nat,,
2521400,3633,4/3/2022 4:39 PM,,,,,,,,Check Out,,,7421.0,Extension Cord,,,,,Nat,,
2521400,3633,4/3/2022 4:39 PM,,,,,,,,Check Out,,,5411.0,Rake,,,,,Nat,,
2521400,3633,4/3/2022 4:39 PM,,,,,,,,Check Out,,,4778.0,"Manual Lawn Edger, Rotary",,,,,Nat,,
2521400,3633,4/3/2022 4:39 PM,,,,,,,,Check Out,,,8297.0,Pressure Washer,,,,,Nat,,
2521406,3415,4/3/2022 4:45 PM,,,,,,,,Check Out,,,7099.0,Phillips Screwdriver,,,,,Nat,,
2521407,3634,4/3/2022 4:49 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,smo,,
2521413,3504,4/3/2022 5:07 PM,,,,,0.1,,,Late Fee,0.1,0.1,5206.0,Vacuum Cleaner,,,,,Nat,,
2521413,3504,4/3/2022 5:07 PM,Discount,,0.10,,0.1,,,,,,,,,,,,,,
2521424,3635,4/3/2022 5:35 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,zav,,
2521425,3635,4/3/2022 5:36 PM,,,,,,,,Membership Change,,,,,,regular,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,6807.0,Wheelbarrow,,,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,6936.0,"Snow Shovel, Small",,,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,3950.0,Mattock,,,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,3949.0,Sledgehammer,,,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,5546.0,Round Pointed Shovel,,,,,Nat,,
2521431,3635,4/3/2022 5:49 PM,,,,,,,,Check Out,,,4431.0,"Crow Bar, Hooked End",,,,,Nat,,
2521433,3417,4/3/2022 5:49 PM,,,,,0.1,,,Late Fee,0.1,0.1,4305.0,Iron,,,,,Nat,,
2521433,3417,4/3/2022 5:49 PM,Discount,,0.10,,0.1,,,,,,,,,,,,,,
2521434,3622,4/3/2022 5:50 PM,,,,,,,,Loan Return,,,4684.0,Radial Chain,,,,,Nat,,
2521437,3636,4/3/2022 6:05 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,gil,,
2521441,3637,4/3/2022 6:19 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,jts,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,7415.0,Drill Bit Kit,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,6021.0,Extension Cord,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,7973.0,File,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,6231.0,Hack Saw,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,7020.0,Jigsaw,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,6488.0,"Corded Drill, 3/8in",,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,6114.0,Quick Grip Clamp,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,8026.0,Random Orbit Sander,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,7808.0,C-clamp,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Late Fee,0.1,0.1,7967.0,C-clamp,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,8026.0,Random Orbit Sander,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,6114.0,Quick Grip Clamp,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,6488.0,"Corded Drill, 3/8in",,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,7020.0,Jigsaw,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,6231.0,Hack Saw,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,7973.0,File,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,6021.0,Extension Cord,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,7415.0,Drill Bit Kit,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out,,,608.0,Heat Gun,,,,,Nat,,
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,7808.0,C-clamp,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,,,,,1.0,,,Check Out (Renewal),,,7967.0,C-clamp,,,,,Nat,,Renewal
2521442,3530,4/3/2022 6:45 PM,Discount,,1.00,,1.0,,,,,,,,,,,,,,
2522297,3579,4/4/2022 1:44 PM,,,,,,,,Loan Return,,,8756.0,screwdriver,,,,,ale,,
2522297,3579,4/4/2022 1:44 PM,,,,,,,,Check Out (Renewal),,,8756.0,screwdriver,,,,,ale,self-renewal,Renewal
2523332,3638,4/5/2022 9:12 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,rst,,
2524363,441,4/5/2022 6:14 PM,,,,,0.3,,,Late Fee,0.3,0.3,6280.0,Caulk Gun,,,,,bri,,
2524363,441,4/5/2022 6:14 PM,,,,,0.3,,,Check Out (Renewal),,,6280.0,Caulk Gun,,,,,bri,,Renewal
2524363,441,4/5/2022 6:14 PM,Discount,,0.30,,0.3,,,,,,,,,,,,,,
2524396,556,4/5/2022 6:35 PM,,,,,94.4,(75.00),21.00,Late Fee,47.2,47.2,6801.0,Belt Sander,,,,,bri,,
2524396,556,4/5/2022 6:35 PM,,,,,94.4,(75.00),21.00,Late Fee,47.2,47.2,6722.0,Heat Gun,,,,,bri,,
2524396,556,4/5/2022 6:35 PM,On Account,,,(96.00),94.4,(75.00),21.00,,,,,,,,,,,,
2524396,556,4/5/2022 6:35 PM,Cash,21.00,,,94.4,(75.00),21.00,,,,,,,,,,,,
2524396,556,4/5/2022 6:35 PM,Discount,,169.40,,94.4,(75.00),21.00,,,,,,,,,,,,
2524426,3544,4/5/2022 6:51 PM,,,,,,,,Check Out,,,8365.0,Drop Cloth,,,,,Gin,,
2524426,3544,4/5/2022 6:51 PM,,,,,,,,Check Out,,,7863.0,Paint Brush,,,,,Gin,,
2524426,3544,4/5/2022 6:51 PM,,,,,,,,Check Out,,,6374.0,Paintbrush,,,,,Gin,,
2524436,3266,4/5/2022 7:04 PM,,,,,,,,Loan Return,,,3958.0,"Corded Drill, 1/4in",,,,,Gin,,
2524459,3638,4/5/2022 7:28 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,Gin,,
2524459,3638,4/5/2022 7:28 PM,,,,,20.0,20.00,20.00,Check Out,,,6801.0,Belt Sander,,,,,Gin,,
2524459,3638,4/5/2022 7:28 PM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Late Fee,0.3,0.3,5155.0,Back Saw,,,,,Gin,,
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Late Fee,0.3,0.3,404.0,Jigsaw,,,,,Gin,,
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Late Fee,0.3,0.3,5013.0,"Power Sander, Palm Grip",,,,,Gin,,
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Check Out (Renewal),,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,Renewal
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Check Out (Renewal),,,404.0,Jigsaw,,,,,Gin,,Renewal
2524487,1032,4/5/2022 7:58 PM,,,,,0.9,0.90,,Check Out (Renewal),,,5155.0,Back Saw,,,,,Gin,,Renewal
2524487,1032,4/5/2022 7:58 PM,On Account,,,0.90,0.9,0.90,,,,,,,,,,,,,
2524505,3629,4/5/2022 8:41 PM,,,,,5.0,5.00,5.00,Membership Fee,,5.0,,,,regular,,,Gin,,
2524505,3629,4/5/2022 8:41 PM,External Credit/Debit,5.00,,,5.0,5.00,5.00,,,,,,,,,,,,
2526282,3639,4/6/2022 6:05 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,hsh,,
2526285,3628,4/6/2022 6:08 PM,,,,,,,,Membership Change,,,,,,regular,,,bri,,
2526287,1345,4/6/2022 6:11 PM,,,,,5.0,5.00,5.00,Membership Fee,,5.0,,,,regular,,,bri,,
2526287,1345,4/6/2022 6:11 PM,Cash,5.00,,,5.0,5.00,5.00,,,,,,,,,,,,
2526288,1345,4/6/2022 6:11 PM,,,,,,,,Check Out,,,8198.0,Random Orbit Sander,,,,,bri,,
2526296,3628,4/6/2022 6:15 PM,,,,,,,,Check Out,,,7936.0,Screen Print Supplies,,,,,bri,,
2526297,3628,4/6/2022 6:16 PM,,,,,,,,Check Out,,,7935.0,Screen Print Frame,,,,,bri,,
2526301,3640,4/6/2022 6:21 PM,,,,,,,,Membership Change,,,,,,regular,,,bri,,
2526306,3640,4/6/2022 6:24 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,bri,,
2526306,3640,4/6/2022 6:24 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2526312,3640,4/6/2022 6:33 PM,,,,,,,,Check Out,,,7385.0,Grinder,,,,,bri,,
2526316,3492,4/6/2022 6:41 PM,,,,,0.4,0.40,,Late Fee,0.1,0.1,5569.0,Cultivator,,,,,bri,,
2526316,3492,4/6/2022 6:41 PM,,,,,0.4,0.40,,Late Fee,0.1,0.1,7692.0,Garden Rake,,,,,bri,,
2526316,3492,4/6/2022 6:41 PM,,,,,0.4,0.40,,Late Fee,0.1,0.1,677.0,Clam Shovel,,,,,bri,,
2526316,3492,4/6/2022 6:41 PM,,,,,0.4,0.40,,Late Fee,0.1,0.1,7337.0,Round Shovel,,,,,bri,,
2526316,3492,4/6/2022 6:41 PM,On Account,,,0.40,0.4,0.40,,,,,,,,,,,,,
2526320,3641,4/6/2022 6:47 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,gra,,
2526345,3641,4/6/2022 7:17 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,bri,,
2526345,3641,4/6/2022 7:17 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2526346,3641,4/6/2022 7:18 PM,,,,,,,,Check Out,,,8323.0,Ratchet Strap,,,,,bri,,
2526346,3641,4/6/2022 7:18 PM,,,,,,,,Check Out,,,6490.0,"Hand Truck, Convertible",,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,4225.0,"Nut Driver, ?in",,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,6559.0,Wire Stripper,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,6587.0,Pliers,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,7468.0,C-clamp,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,8354.0,Cordless Drill And Impact Set,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,7885.0,Solder Sucker,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,7344.0,Multimeter,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,,,,,3.2,3.20,3.20,Late Fee,0.4,0.4,4466.0,Needle Nose Pliers,,,,,bri,,
2526348,3592,4/6/2022 7:21 PM,External Credit/Debit,3.20,,,3.2,3.20,3.20,,,,,,,,,,,,
2526350,3639,4/6/2022 7:22 PM,,,,,,,,Membership Change,,,,,,regular,,,bri,,
2526352,3592,4/6/2022 7:26 PM,,,,,,,,Check Out,,,4904.0,"Torx Screwdriver, T8",,,,,bri,,
2526353,2697,4/6/2022 7:39 PM,,,,,,,,Check Out,,,259.0,Cordless Drill Set,,,,,bri,,
2526354,2804,4/6/2022 7:41 PM,,,,,4.0,4.00,4.00,Membership Fee,,4.0,,,,regular,,,bri,,
2526354,2804,4/6/2022 7:41 PM,Cash,4.00,,,4.0,4.00,4.00,,,,,,,,,,,,
2526355,2804,4/6/2022 7:47 PM,,,,,,,,Check Out,,,8758.0,Rake,,,,,bri,,
2526356,3639,4/6/2022 7:56 PM,,,,,,,,Check Out,,,6224.0,"Nail Gun, Pneumatic",,,,,bri,,
2526356,3639,4/6/2022 7:56 PM,,,,,,,,Check Out,,,5448.0,Level,,,,,bri,,
2526356,3639,4/6/2022 7:56 PM,,,,,,,,Check Out,,,8038.0,Stud Finder,,,,,bri,,
2526356,3639,4/6/2022 7:56 PM,,,,,,,,Check Out,,,8197.0,Profile Sander Kit,,,,,bri,,
2526357,3639,4/6/2022 7:57 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,bri,,
2526357,3639,4/6/2022 7:57 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2526358,3639,4/6/2022 8:00 PM,,,,,,,,Membership Extension,,,,,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,8436.0,Drywall Knife,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,5626.0,Paint Roller,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,7869.0,Paint Roller,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,4655.0,"Scraper, Multitool",,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,7868.0,Paint Brush,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,5569.0,Cultivator,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,6365.0,Paint Tray,,,,,bri,,
2526361,1402,4/6/2022 8:19 PM,,,,,,,,Check Out,,,7019.0,Paint Roller Extension Pole,,,,,bri,,
2526406,3642,4/6/2022 10:35 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,Ann,,
2527845,3643,4/7/2022 6:24 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,dda,,
2530591,2856,4/9/2022 9:03 AM,,,,,18.8,,,Late Fee,9.4,9.4,5414.0,Tile Cutter,,,,,Gin,,
2530591,2856,4/9/2022 9:03 AM,,,,,18.8,,,Late Fee,9.4,9.4,3721.0,Tile Saw,,,,,Gin,,
2530591,2856,4/9/2022 9:03 AM,Discount,,18.80,,18.8,,,,,,,,,,,,,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,8208.0,18V Battery,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,4367.0,Brick Trowel,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,7717.0,Dewalt Battery Charger,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,619.0,Tortilla Press,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,8207.0,"Cordless Drill, 1/2in",,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,7645.0,Laser Measure,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,69.0,Bit Set,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,6810.0,Hot Plate,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,94.0,Moving Blanket,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,8037.0,Stud Finder,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Loan Return,,,8160.0,Stud Finder,,,,,Gin,,
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,94.0,Moving Blanket,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,6810.0,Hot Plate,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,69.0,Bit Set,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,7645.0,Laser Measure,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,8207.0,"Cordless Drill, 1/2in",,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,619.0,Tortilla Press,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,7717.0,Dewalt Battery Charger,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,4367.0,Brick Trowel,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,8208.0,18V Battery,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,8037.0,Stud Finder,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,,,,,,(1.10),,Check Out (Renewal),,,8160.0,Stud Finder,,,,,Gin,,Renewal
2530656,3467,4/9/2022 9:17 AM,On Account,,,(1.10),,(1.10),,,,,,,,,,,,,
2530656,3467,4/9/2022 9:17 AM,Discount,,1.10,,,(1.10),,,,,,,,,,,,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,7415.0,Drill Bit Kit,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,6021.0,Extension Cord,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,7973.0,File,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,6231.0,Hack Saw,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,608.0,Heat Gun,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,7020.0,Jigsaw,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,6488.0,"Corded Drill, 3/8in",,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,6114.0,Quick Grip Clamp,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,8026.0,Random Orbit Sander,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,7808.0,C-clamp,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Loan Return,,,7967.0,C-clamp,,,,,Gin,,
2530913,3530,4/9/2022 10:16 AM,,,,,,,,Check Out (Renewal),,,8026.0,Random Orbit Sander,,,,,Gin,,Renewal
2530945,3435,4/9/2022 10:21 AM,,,,,,,1.60,Check Out,,,283.0,Vacuum Sealer,,,,,Gin,,
2530945,3435,4/9/2022 10:21 AM,,,,,,,1.60,Check Out,,,8.0,Dehydrator,,,,,Gin,,
2530945,3435,4/9/2022 10:21 AM,On Account,,,(1.60),,,1.60,,,,,,,,,,,,
2530945,3435,4/9/2022 10:21 AM,Cash,1.60,,,,,1.60,,,,,,,,,,,,
2531046,3415,4/9/2022 10:38 AM,,,,,0.3,,,Late Fee,0.3,0.3,7346.0,Multimeter,,,,,Gin,,
2531046,3415,4/9/2022 10:38 AM,,,,,0.3,,,Loan Return,,,8755.0,"Cordless Drill Kit, 3/8in",,,,,Gin,,
2531046,3415,4/9/2022 10:38 AM,,,,,0.3,,,Loan Return,,,7099.0,Phillips Screwdriver,,,,,Gin,,
2531046,3415,4/9/2022 10:38 AM,,,,,0.3,,,Check Out (Renewal),,,7099.0,Phillips Screwdriver,,,,,Gin,,Renewal
2531046,3415,4/9/2022 10:38 AM,,,,,0.3,,,Check Out (Renewal),,,8755.0,"Cordless Drill Kit, 3/8in",,,,,Gin,,Renewal
2531046,3415,4/9/2022 10:38 AM,Discount,,0.30,,0.3,,,,,,,,,,,,,,
2531071,3427,4/9/2022 10:44 AM,,,,,,,,Check Out,,,608.0,Heat Gun,,,,,Gin,,
2531074,1032,4/9/2022 10:45 AM,,,,,,,,Loan Return,,,5155.0,Back Saw,,,,,Gin,,
2531074,1032,4/9/2022 10:45 AM,,,,,,,,Loan Return,,,404.0,Jigsaw,,,,,Gin,,
2531074,1032,4/9/2022 10:45 AM,,,,,,,,Loan Return,,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,
2531074,1032,4/9/2022 10:45 AM,On Account,,,,,,,,,,,,,,,,,,
